18887,2017-08-12
1277888,2018-02-07
643248,2018-11-03
1597913,2019-07-16
1344457,2017-01-06
519361,2018-09-12
705074,2019-02-10
1928655,2019-02-16
848337,2019-07-18
820946,2019-08-01
215523,2019-08-09
996818,2016-06-25
540609,2017-01-19
597051,2018-12-06
69959,2019-02-21
855476,2019-05-29
197192,2019-12-17
1218412,2020-03-03
1161615,2016-01-06
1109178,2017-12-21
1592400,2018-02-14
1144303,2018-10-19
2033335,2018-10-20
1064976,2020-03-06
1616350,2016-01-22
469225,2016-05-13
1330039,2016-10-13
1627711,2016-12-22
713424,2019-02-11
1990647,2019-06-20
1732554,2019-08-31
485209,2019-11-05
665472,2020-03-12
822698,2016-02-03
405905,2016-12-21
339390,2018-08-22
1921662,2019-03-16
1205531,2019-05-25
846917,2019-12-23
1272438,2016-10-08
1635374,2017-06-17
1960809,2019-12-02
1996959,2016-02-04
1003788,2016-02-25
1338761,2017-02-07
774205,2017-05-13
438322,2017-06-03
744822,2018-05-26
713687,2018-09-07
54161,2019-06-11
1085205,2020-04-28
1013844,2016-03-12
1246129,2016-08-04
250176,2016-09-06
1327623,2016-12-15
351879,2016-06-09
21575,2016-06-14
1439027,2016-07-09
1489054,2016-10-22
689013,2017-07-08
1266796,2017-08-26
908105,2017-11-16
2075493,2018-08-16
896698,2018-11-28
1212939,2019-02-02
1624159,2020-03-10
923402,2016-10-07
1144781,2017-02-18
1819252,2017-05-03
2034809,2018-02-10
470064,2019-06-24
183169,2019-08-27
1450826,2019-08-29
1958731,2020-02-21
686119,2021-01-25
1044833,2016-07-12
1199657,2016-10-29
1660406,2017-01-24
1730084,2017-08-01
610968,2019-12-11
1353843,2017-02-18
1215249,2017-11-17
1500269,2017-12-06
1188359,2018-06-13
350943,2018-08-15
1380756,2016-02-11
298606,2016-10-30
546334,2018-05-09
90079,2018-05-30
406901,2019-07-06
999589,2020-07-13
724370,2016-02-22
1388765,2016-06-19
1979787,2016-10-13
1707124,2017-02-20
1886932,2018-07-18
751961,2018-08-08
819887,2018-12-15
815559,2019-05-25
1036675,2016-09-29
591240,2016-12-19
975739,2017-02-14
1138976,2017-07-18
1291980,2018-09-15
2040328,2019-01-19
1423836,2019-02-16
1179746,2016-02-13
1844682,2017-07-20
900296,2018-06-13
772817,2018-07-19
777391,2019-01-01
366380,2019-08-17
572803,2017-05-15
494472,2017-09-30
1682006,2019-09-21
569079,2016-05-25
1286959,2016-12-21
1573485,2017-11-06
1718030,2018-09-17
943874,2018-12-07
878112,2019-02-18
547310,2019-12-17
1094276,2016-09-24
1531796,2016-12-22
1856690,2017-02-12
446735,2017-05-17
59159,2017-12-12
260521,2018-08-31
203916,2019-06-29
1641431,2020-07-25
786926,2019-12-20
1308399,2020-05-05
121958,2016-05-04
211862,2018-02-28
1602848,2018-11-09
2083671,2016-10-26
1396425,2016-12-23
1944536,2017-10-24
552222,2018-08-11
419536,2018-10-18
1339651,2018-12-19
1654309,2019-03-09
1886594,2019-04-27
2001808,2019-09-03
1315177,2019-11-23
1459894,2019-12-20
448232,2016-02-13
1855193,2016-05-31
313127,2016-06-01
1163948,2016-08-03
752396,2016-12-31
364820,2017-03-11
1357822,2017-06-08
2078281,2018-03-13
949516,2018-06-14
1443641,2019-03-05
1610147,2016-02-10
1297155,2016-02-12
1682198,2017-07-10
549889,2019-02-21
491289,2019-05-04
143206,2019-06-12
1210105,2016-11-19
1131276,2017-05-20
1869800,2018-07-20
900030,2018-09-05
1213022,2018-09-12
1098561,2018-11-06
1081249,2018-12-05
1538998,2019-01-04
463529,2019-10-09
1812932,2020-04-29
1334931,2016-07-02
1029513,2017-08-11
2076701,2018-10-29
1897818,2020-02-01
1339173,2020-06-04
205476,2016-11-05
227116,2016-11-16
1378815,2017-10-03
1665839,2018-07-26
1561955,2018-09-21
1573316,2019-08-17
1449784,2019-10-22
735519,2019-10-28
800388,2016-03-11
1179225,2018-08-01
1346790,2018-10-18
927080,2018-12-25
1844416,2019-06-04
265825,2016-01-21
1513963,2016-03-04
1397593,2016-10-21
1936378,2017-05-20
780806,2018-12-29
496095,2016-06-02
1973315,2017-01-14
1206573,2017-08-16
1539041,2017-11-27
1889903,2018-07-07
1749145,2018-12-01
1058292,2016-06-27
391733,2016-10-12
1127638,2016-11-26
1562994,2017-10-06
1125474,2018-02-10
1790410,2018-02-16
495703,2018-10-03
120398,2019-01-22
1770393,2019-05-19
1666423,2019-07-29
1346398,2019-10-11
1594272,2017-02-20
1857984,2017-06-01
709485,2017-09-25
905941,2017-12-06
2047942,2019-02-25
1904679,2020-02-12
1232687,2016-02-03
450041,2016-02-19
1579971,2016-07-12
32538,2020-05-09
1541789,2016-08-27
1073964,2016-12-03
2062220,2018-02-03
1531046,2019-01-01
1595646,2019-03-16
2040826,2019-06-15
1019297,2016-05-11
1213454,2017-09-13
1843729,2017-11-02
1256783,2018-10-25
1613977,2019-01-04
1840835,2016-12-06
1400564,2016-12-29
1563724,2017-10-31
1390823,2018-07-11
1136852,2019-02-19
1476648,2019-04-27
1029138,2020-10-30
6258,2020-12-24
70912,2016-02-19
1676662,2016-12-19
1344815,2017-03-01
260206,2017-12-14
240017,2019-12-23
1729563,2020-02-24
1973647,2016-12-16
1181678,2017-03-08
1773702,2017-10-24
247866,2017-12-09
289990,2019-06-12
611635,2019-06-26
1402107,2019-07-15
127417,2019-09-09
521070,2019-10-05
1929631,2018-12-22
984040,2020-03-10
536845,2016-01-08
1167987,2016-06-10
1686257,2016-10-25
738874,2016-12-29
1931400,2018-12-23
1642882,2019-10-28
76013,2019-12-28
768197,2016-12-31
349815,2017-05-30
789837,2018-06-27
577280,2018-12-15
313568,2019-09-17
1039440,2019-12-06
254779,2018-03-12
1783443,2018-06-16
1476356,2018-08-15
1958828,2018-11-23
1200642,2018-05-03
1987069,2019-06-08
977173,2019-09-17
469815,2020-01-16
343801,2016-10-04
1460919,2017-12-20
494890,2018-05-31
2021639,2018-12-15
1612400,2016-01-02
1836318,2016-08-09
1541474,2016-09-17
584350,2018-10-31
1527949,2018-11-13
212881,2019-01-02
988477,2018-01-22
1792010,2018-02-23
528140,2019-03-13
694125,2019-09-28
1098793,2016-10-06
1440753,2017-01-14
1737466,2017-12-11
88897,2018-07-12
1297782,2019-01-01
1329996,2019-09-21
474678,2020-02-22
45814,2021-02-10
1731452,2018-12-29
217859,2019-06-01
2036286,2019-07-26
382347,2020-01-08
893598,2016-05-04
552431,2018-02-02
158191,2019-06-05
1775279,2016-08-03
2095098,2016-09-26
1403355,2017-12-23
1749311,2017-12-23
1047910,2018-06-05
1501746,2018-12-01
704350,2017-01-28
412039,2017-10-05
1806437,2017-12-30
1601116,2018-06-30
1196228,2019-01-11
924192,2020-02-22
1734698,2016-12-07
1334387,2017-01-15
1942638,2017-07-15
432958,2017-07-31
1512274,2019-02-27
1039709,2020-05-06
1237493,2020-07-18
2075181,2016-08-11
1169384,2017-08-09
1875946,2019-11-13
1377152,2020-12-12
1698033,2016-08-13
1775445,2017-10-03
1520979,2017-11-01
1250603,2018-06-20
1491175,2019-08-21
85124,2019-10-29
1995044,2020-02-08
1477627,2016-10-05
414123,2018-05-04
1670107,2016-01-18
368610,2016-01-22
1588361,2016-12-23
1057356,2017-07-12
600354,2017-10-19
1518437,2018-05-23
1688415,2019-05-17
1234994,2020-01-20
1535357,2016-01-09
579567,2017-04-29
1003107,2017-05-25
1819713,2018-08-30
1767101,2019-01-31
1270520,2019-02-23
2072376,2016-01-16
1389867,2016-10-25
747567,2017-02-20
944687,2017-12-13
1808415,2018-08-11
2006113,2019-02-21
1758053,2019-05-01
357853,2017-05-03
1618514,2017-05-20
1858963,2020-01-01
2044281,2017-02-16
945228,2017-06-30
1090406,2017-07-05
1251230,2019-03-06
453602,2019-12-07
421385,2020-01-05
243747,2020-09-14
1549964,2016-01-30
548183,2016-05-21
524920,2017-01-07
2023780,2017-02-18
1360467,2017-07-08
473476,2019-01-19
1661010,2019-08-08
1493694,2019-08-21
1988615,2020-02-15
2090023,2017-01-05
1074717,2017-01-23
208825,2017-02-24
1658995,2017-06-28
1958662,2018-05-17
1745312,2018-06-27
308716,2018-10-31
42840,2019-05-03
1748309,2019-10-05
474309,2016-02-09
1288708,2016-06-22
414750,2016-12-31
469440,2017-08-19
1526993,2018-07-27
1296282,2018-08-30
1497730,2019-12-25
1618248,2018-03-08
1939398,2018-12-08
782741,2018-12-24
1025892,2019-02-23
1858814,2019-02-28
2053017,2019-05-25
773896,2016-09-02
1549048,2016-11-25
368295,2017-03-04
961647,2017-11-30
585598,2017-12-10
1647940,2018-09-05
1751123,2019-06-20
7566,2019-08-31
1811432,2019-09-30
1143470,2018-02-21
1653751,2019-05-15
445298,2016-06-04
293167,2016-06-25
83690,2016-09-13
71333,2018-11-05
642418,2018-11-11
248178,2018-12-28
1682942,2018-12-30
610264,2016-02-20
1878210,2017-02-10
1524428,2018-02-22
1015982,2018-09-08
1135026,2018-10-30
1688939,2016-12-08
200727,2016-12-30
1314888,2018-02-21
561001,2019-05-01
1791157,2020-01-08
1839627,2016-01-02
558445,2017-09-01
1300132,2018-05-23
129581,2018-08-07
1097602,2019-08-31
1827725,2021-01-02
1369624,2016-01-19
1916770,2016-07-20
80155,2017-01-13
535159,2018-07-28
2090627,2018-08-07
1029828,2019-03-04
1436857,2017-01-26
1338214,2017-06-22
1768999,2018-08-25
504047,2018-11-21
1654206,2019-02-20
1941728,2019-03-01
1612752,2019-08-25
261122,2016-12-23
1025909,2017-12-23
686451,2019-02-14
1519041,2019-02-19
1778282,2016-08-30
938948,2017-06-14
672150,2017-12-13
269340,2017-12-23
478863,2018-12-22
176531,2019-02-22
1219391,2019-02-28
1873593,2019-06-13
1760131,2019-06-20
872602,2020-02-07
477389,2016-09-06
309028,2018-08-06
417535,2019-12-17
193216,2016-01-09
1094568,2016-10-19
1116789,2019-05-10
243332,2020-03-12
803903,2019-11-09
378574,2019-11-23
1892488,2016-12-22
939443,2017-05-25
1328273,2018-07-25
2096492,2018-01-04
1561059,2016-10-19
355288,2018-12-27
1721634,2019-01-30
1929402,2020-01-02
185061,2020-02-19
1730479,2016-02-06
1112155,2016-05-10
471681,2016-09-22
761908,2017-06-15
1977543,2017-08-12
1170755,2017-08-31
1764107,2018-03-14
480220,2018-11-08
1462974,2019-07-04
57307,2019-11-29
924687,2020-12-19
1667754,2021-01-29
1728581,2017-01-09
1532128,2017-01-14
1547777,2018-02-24
1107011,2019-01-17
1719596,2019-02-15
1914795,2019-11-27
1968675,2016-03-04
280183,2016-09-10
262871,2017-12-25
678665,2019-01-22
1551713,2019-02-16
1120599,2019-02-22
1354052,2020-05-01
2059595,2016-08-18
769090,2016-09-29
552079,2016-10-26
1161409,2018-01-01
805635,2018-11-07
929665,2020-02-13
730530,2016-07-16
336290,2017-08-17
80029,2019-01-30
1454859,2019-02-14
1323882,2019-05-23
848374,2016-06-09
1233786,2016-11-11
785861,2016-12-13
1233958,2017-07-11
336267,2017-11-01
1618288,2017-12-22
1223138,2018-08-25
2001951,2018-11-08
1248024,2018-12-19
831062,2019-02-16
568160,2016-01-18
1407125,2018-06-14
1892614,2016-10-12
718064,2017-06-27
907939,2017-11-04
876718,2018-11-12
1539247,2019-07-11
542584,2019-09-04
1671541,2016-01-23
1114319,2016-01-30
1065574,2017-02-13
1087841,2017-06-26
2081470,2017-09-05
931892,2017-12-15
1887682,2018-06-05
1146324,2018-10-12
1040233,2018-12-08
1571856,2019-08-02
1581139,2020-10-15
1301552,2016-01-25
926874,2016-03-09
1298635,2017-12-04
671569,2019-03-14
261099,2019-09-30
270359,2016-12-14
1075069,2017-05-09
1744333,2018-01-24
266658,2018-05-05
1125468,2018-06-19
1503933,2018-10-05
33205,2018-12-21
1328539,2019-06-10
1785982,2016-12-23
1170818,2017-05-23
1038132,2017-12-21
1145093,2018-01-08
785234,2018-06-30
828028,2018-09-15
1490800,2018-09-26
382095,2018-11-21
1595354,2019-07-24
1259448,2016-12-07
1029868,2017-06-01
969762,2017-06-01
1239282,2016-10-22
817992,2018-01-06
1647588,2018-02-24
760889,2018-06-20
1585075,2019-01-28
392374,2019-12-02
2071975,2016-12-15
1010094,2017-11-03
1859707,2018-12-19
163186,2019-10-31
1224103,2017-05-29
1810957,2017-06-07
454192,2017-08-05
2042037,2018-11-08
1558652,2019-01-28
377521,2019-08-05
1280639,2017-08-04
302416,2018-10-30
1289129,2019-11-23
1956922,2017-11-22
418689,2018-12-26
709368,2019-07-01
1737226,2016-02-17
1724660,2016-05-21
1979667,2019-03-02
1045314,2020-05-06
1636482,2016-08-17
1284953,2017-05-12
680858,2017-05-23
427302,2017-12-29
120802,2019-02-17
1713253,2016-01-02
1822172,2016-03-14
383209,2017-01-21
874048,2018-06-09
1448213,2019-09-16
1391462,2016-03-02
1306301,2017-05-06
581757,2018-02-16
459811,2018-06-14
249956,2018-09-04
1095118,2019-08-07
601654,2019-09-23
1062632,2016-01-13
1153028,2016-11-04
1304950,2018-01-02
921825,2018-08-27
259651,2016-06-04
1722802,2016-12-14
1374605,2017-01-07
2006826,2017-11-01
1552741,2018-12-14
810304,2019-01-18
1273792,2019-09-07
35733,2019-12-20
1891950,2020-12-12
574956,2016-02-18
903932,2016-12-26
848117,2018-06-07
702544,2017-01-04
1082460,2018-07-06
1538632,2018-11-16
1069141,2020-10-15
2034775,2016-10-08
2055087,2016-11-30
1901837,2017-12-08
1303284,2019-02-23
2083305,2019-05-08
572998,2019-08-24
207775,2020-02-20
377690,2016-08-27
1056452,2018-02-15
1575801,2018-06-30
1564394,2018-11-03
1651796,2019-02-04
1068351,2019-08-16
718173,2017-02-10
1983666,2018-01-01
1144584,2018-01-10
749016,2018-06-09
1495200,2018-10-27
1122108,2019-09-18
959017,2016-04-26
1401111,2019-10-02
1826486,2019-12-10
519679,2017-02-06
2023998,2017-04-27
1387194,2018-11-30
1002741,2019-03-07
1452458,2019-10-21
2089262,2020-02-14
1802052,2016-03-11
2039796,2017-08-31
311842,2017-12-13
929502,2018-01-27
470757,2019-06-20
1592197,2019-10-25
585610,2017-09-05
1071414,2018-09-20
467886,2016-05-28
1465462,2018-06-29
878516,2018-11-21
1566037,2016-05-20
506283,2016-09-30
242571,2017-06-13
1306739,2018-01-18
478557,2018-02-14
301503,2018-10-25
1052015,2018-12-12
1486879,2021-02-12
911025,2016-01-02
143278,2016-02-24
932748,2016-11-03
988194,2018-10-16
1798806,2018-10-20
1557593,2018-05-26
1149244,2018-07-10
877042,2019-02-16
1965850,2019-03-12
946857,2016-02-23
1140731,2018-02-01
88047,2018-06-06
1536966,2018-06-16
29278,2018-12-26
1800847,2020-01-04
1437052,2016-05-14
525298,2017-02-16
1878531,2017-10-19
1303868,2018-11-22
2020420,2019-02-15
648080,2020-05-13
1170323,2016-01-07
299860,2016-09-30
1939321,2016-11-16
490731,2017-03-09
2015316,2017-08-26
1202042,2018-03-06
2076833,2018-07-10
316425,2018-11-05
1046044,2018-11-23
715740,2019-05-29
1281867,2019-12-10
714472,2016-05-02
2009720,2016-10-15
2079644,2017-08-12
739444,2017-12-08
832004,2019-05-25
720460,2019-07-08
1656233,2019-07-16
2038522,2019-07-22
501700,2020-01-08
1289490,2016-10-24
1693133,2016-12-08
1427357,2016-11-23
1870287,2018-07-24
1665138,2020-12-14
1544497,2016-03-09
356963,2016-09-27
399253,2016-10-22
244921,2017-03-09
1606767,2017-05-02
1218776,2017-05-04
1859902,2017-05-18
387016,2017-12-13
1021656,2018-09-12
1662788,2019-07-25
1254923,2017-02-10
552019,2017-09-08
667393,2018-06-08
457830,2018-06-12
888864,2018-11-15
342356,2017-10-27
1926792,2018-07-18
979160,2018-10-22
1702622,2019-11-16
648856,2019-12-03
72003,2017-11-09
1179918,2018-08-18
1312610,2018-10-16
656387,2016-02-12
1345382,2016-02-13
1596027,2017-08-19
96331,2017-08-24
1467088,2019-06-01
1233423,2019-11-06
1338243,2016-08-22
795382,2017-09-14
538285,2018-11-23
2022876,2019-03-13
1767794,2016-09-01
21203,2016-11-19
1421506,2017-10-28
1706944,2017-12-07
167214,2019-11-20
725349,2019-12-21
1754919,2016-08-17
1613362,2016-11-21
239571,2017-12-21
2095256,2018-10-30
1132370,2016-06-09
409154,2019-07-23
843597,2020-02-20
921281,2017-10-30
1760369,2018-02-21
667725,2018-08-27
2054088,2020-02-21
711449,2016-01-07
1348253,2016-02-01
1900738,2016-09-24
1363404,2017-05-05
577183,2018-10-17
1994967,2018-12-14
300736,2018-12-21
1617106,2016-05-17
2022707,2016-08-27
940096,2016-12-24
1356935,2017-02-14
901390,2017-10-21
1428814,2018-02-23
18309,2018-06-13
1456036,2018-06-28
1309524,2020-02-19
500289,2020-06-18
130214,2016-02-02
812462,2016-08-19
2088572,2016-10-04
1621752,2018-09-08
960551,2020-05-05
424079,2017-01-10
672139,2017-07-17
1584520,2018-08-30
2248,2019-01-13
971022,2019-05-25
995164,2020-01-06
113294,2020-02-08
660924,2017-07-29
389303,2017-11-21
281008,2018-01-09
1321532,2018-10-23
302645,2019-01-01
420770,2019-01-22
1034766,2019-09-19
295071,2019-11-07
1546647,2016-05-27
1906497,2017-03-01
1383155,2017-03-16
678886,2018-02-24
1690737,2018-08-21
1667179,2019-11-22
487568,2016-10-22
1962126,2017-03-08
1536505,2017-10-19
1260058,2017-12-02
1911080,2016-11-24
1422903,2018-08-07
685916,2019-02-19
261669,2019-10-16
1865189,2016-08-06
1637773,2017-05-18
949774,2017-06-24
220902,2017-08-10
149733,2018-06-07
439416,2019-01-03
1115513,2019-07-30
247706,2019-10-01
1676628,2016-02-19
1675546,2017-01-21
400856,2017-04-25
1680415,2018-02-19
517515,2020-02-20
1347884,2016-07-26
896870,2017-01-11
577143,2018-02-22
369446,2019-03-02
175741,2019-08-24
1243894,2016-09-10
1069041,2018-11-12
1130512,2019-12-22
1283971,2019-12-23
243209,2016-11-24
1971661,2017-12-27
1502837,2018-01-04
139411,2019-02-22
1890413,2019-07-09
857122,2020-02-22
1007026,2016-08-29
1262414,2017-12-31
308450,2018-07-14
1198478,2018-11-10
1851335,2016-08-09
1342972,2017-01-07
933086,2017-05-24
1148016,2018-06-05
1806460,2018-10-30
1564311,2018-12-26
213262,2016-10-29
1979129,2017-09-12
217762,2018-05-30
1069496,2018-07-04
1300742,2019-01-22
2002372,2017-05-27
1668822,2017-12-19
556871,2018-12-18
861207,2019-03-14
1419594,2019-10-26
775239,2016-08-27
635391,2018-06-20
2046511,2020-06-02
1263974,2016-01-19
1157256,2016-08-24
1956301,2016-11-11
1325989,2017-06-14
1813536,2017-12-23
1874057,2019-03-10
647665,2019-01-31
1547560,2019-10-26
1480115,2019-06-27
446515,2016-12-23
1498031,2017-02-15
1230028,2018-11-06
1859258,2019-07-31
1730210,2016-01-23
460687,2017-11-25
2051117,2017-12-26
19082,2019-08-08
827536,2020-02-25
398523,2016-12-24
1673797,2017-11-02
2011632,2017-11-09
1560587,2018-05-02
720712,2019-06-11
859349,2020-02-15
2023185,2016-02-20
968337,2016-10-25
440913,2017-10-20
1778116,2017-11-22
1754312,2018-02-12
1936527,2019-07-23
899140,2016-09-22
249893,2016-09-28
1742261,2019-07-10
524697,2016-05-21
1213028,2017-06-08
1388923,2018-01-06
738133,2018-03-10
249578,2018-07-27
805389,2020-12-08
1995697,2016-05-07
1865833,2017-02-01
1253509,2017-06-10
1916988,2018-06-22
1183290,2018-07-20
422579,2018-08-09
1633425,2019-02-08
1413042,2019-11-07
1018779,2016-07-23
1012373,2017-11-15
1906314,2019-10-03
791967,2018-01-05
1670966,2018-11-15
17811,2018-12-20
226833,2018-12-26
460999,2019-06-29
2044599,2019-07-11
336090,2019-11-21
1463149,2021-01-04
1729878,2016-03-07
518368,2016-05-18
1466089,2018-12-21
1400238,2019-11-21
533705,2016-08-02
221924,2018-05-12
1749088,2019-02-18
2058877,2020-10-08
37585,2021-02-16
651767,2016-01-27
1222892,2019-05-30
1114345,2019-06-01
804871,2018-02-09
1134929,2018-05-15
947842,2018-08-22
1079698,2018-09-15
1772938,2018-12-18
1013352,2019-03-16
2079584,2016-06-25
1355953,2017-12-20
390926,2019-02-23
1380510,2019-07-06
1264970,2019-08-15
1166659,2019-09-30
1239749,2019-10-07
875900,2020-08-12
1329796,2016-07-27
445719,2017-03-04
1855892,2017-05-17
770404,2017-09-06
1836410,2018-10-11
1391230,2019-06-11
2073381,2016-06-23
643526,2016-08-24
831151,2016-08-25
1011540,2016-10-03
1352418,2018-02-08
624293,2019-01-03
1895245,2019-08-07
1595569,2020-10-10
415125,2016-09-07
1832245,2018-01-06
1548410,2016-02-20
1756350,2016-10-27
1078673,2016-12-14
1999750,2017-01-10
1600939,2017-03-15
1810207,2017-05-24
1394327,2018-01-25
523615,2018-07-24
1513448,2018-09-15
151851,2018-10-09
381188,2018-10-22
1406321,2019-05-22
1098298,2017-12-22
1770021,2019-07-06
230391,2017-01-14
1603395,2017-01-16
547714,2018-03-03
778127,2018-06-21
1921651,2016-02-23
1962816,2017-01-13
74585,2017-08-26
1402096,2017-12-20
1086645,2019-02-16
1373079,2019-12-06
1450245,2019-12-24
1189301,2016-11-10
826863,2018-01-06
1599193,2019-03-13
830610,2020-01-18
2060666,2016-07-09
1572157,2017-06-10
452924,2018-09-13
692328,2019-01-16
1723864,2019-05-17
1623146,2020-07-18
1223141,2017-10-06
1026021,2017-11-12
466300,2017-11-18
1253855,2018-06-09
615726,2019-11-22
1062380,2017-10-20
635766,2018-06-09
181881,2018-12-04
1028420,2019-01-09
60722,2019-07-29
1085643,2019-09-13
1649990,2019-12-07
898433,2019-12-17
1248803,2019-12-28
1335146,2016-11-23
1378598,2016-12-22
1596943,2018-06-19
1937990,2018-12-28
443701,2019-03-02
945655,2019-06-14
135020,2016-02-20
1981004,2016-06-16
1365840,2017-09-04
1407128,2018-12-19
939532,2017-10-26
388968,2018-08-03
704565,2017-08-26
1341787,2017-08-26
1419863,2018-01-26
1300622,2019-02-07
1367878,2019-02-15
659962,2016-07-01
946737,2016-10-27
342393,2017-02-15
768850,2017-06-21
523197,2018-03-08
1677103,2018-06-07
1788149,2018-12-13
2060125,2016-03-09
1547892,2016-08-17
1284180,2019-01-03
433399,2019-02-21
160533,2019-03-05
1626970,2019-11-13
1107432,2017-09-27
2027765,2018-07-27
385971,2018-12-20
651518,2019-11-27
579994,2016-10-01
210689,2016-10-20
1712795,2018-06-06
2083637,2018-07-19
594060,2020-11-25
405745,2016-11-16
1735125,2018-06-21
238678,2019-02-14
186985,2019-05-11
1492661,2016-06-13
382539,2017-03-08
1913410,2017-12-30
1784511,2018-11-10
1328691,2016-06-22
1381466,2016-12-12
922306,2016-12-19
701625,2017-10-17
1555615,2018-08-08
1207658,2018-12-10
890089,2019-05-13
2015614,2019-10-21
703938,2016-02-17
537704,2018-09-07
468948,2018-09-24
117496,2020-06-25
1513119,2016-12-28
1112974,2017-11-30
362960,2018-12-25
1591782,2019-09-26
755279,2019-10-03
1453451,2017-09-18
1295793,2017-12-30
1685055,2018-02-24
531478,2018-06-30
1779533,2018-07-05
288828,2020-02-13
129318,2016-01-02
1980048,2016-11-24
1414914,2018-02-14
1156489,2018-06-18
151044,2019-01-03
1322428,2019-01-21
101100,2019-09-24
224111,2016-02-11
877812,2017-05-02
1918342,2018-06-06
1755769,2018-10-06
1012662,2019-01-05
763606,2019-01-30
1684677,2019-02-21
888655,2017-07-14
2002810,2018-12-17
1920357,2019-06-17
2078894,2019-08-06
912459,2019-08-22
1315621,2016-09-27
1087790,2017-06-19
792279,2019-12-04
1896161,2020-03-07
166813,2017-08-14
1693067,2018-08-10
1877744,2018-09-22
829929,2020-06-12
1964791,2016-11-08
288287,2016-12-10
608441,2017-12-23
1515698,2018-01-13
336239,2018-07-17
836853,2018-08-03
811715,2019-08-16
275137,2019-11-15
638156,2020-02-02
2096292,2016-02-17
93314,2016-05-13
1895637,2017-05-17
2000732,2018-09-19
1589180,2020-12-11
275930,2016-07-02
801350,2016-10-11
1957844,2017-03-11
1790439,2017-10-31
1608553,2018-09-16
1569601,2018-12-24
1246530,2019-12-29
909339,2016-03-03
1126390,2017-11-21
151499,2018-09-18
2040812,2019-01-25
280023,2020-02-15
1062944,2016-03-12
1669695,2017-11-28
2092654,2017-12-19
521700,2018-12-19
2045289,2019-09-25
1215693,2020-02-03
517561,2016-07-07
1780349,2017-12-26
1607033,2018-09-29
1221793,2018-11-07
220756,2019-08-31
174622,2016-01-09
1467706,2017-02-18
203836,2017-07-19
1412767,2018-12-25
491106,2019-02-09
1407506,2016-07-18
601173,2017-01-05
1484131,2018-09-20
1823386,2018-12-15
473645,2018-12-21
1951406,2019-01-01
1501443,2019-01-31
1947078,2019-03-01
1162503,2016-02-19
1226012,2016-10-08
240341,2017-08-28
2020231,2018-06-14
1483653,2018-07-07
1858660,2019-02-21
111568,2020-02-29
1385568,2016-10-14
1533574,2016-11-26
1382863,2017-03-04
1895182,2017-12-30
1122022,2018-12-06
1389527,2020-02-24
1154631,2017-01-24
1001716,2019-07-06
963697,2018-06-22
1132599,2020-01-10
1549412,2016-02-23
254407,2016-03-12
1497719,2016-10-27
1915763,2018-01-24
442699,2018-05-15
830447,2018-09-22
463947,2016-02-23
1551427,2016-08-12
1967848,2016-09-21
1506352,2016-10-05
1000242,2016-10-17
1172845,2017-08-19
1733399,2018-11-30
999701,2019-02-14
1198813,2019-06-15
1493760,2016-05-26
1234127,2016-08-17
374235,2017-07-15
1306550,2018-05-11
1865278,2018-12-12
220324,2018-12-28
1012121,2019-10-23
389532,2017-09-27
1226702,2017-10-19
2093086,2019-07-26
242897,2019-08-02
275718,2016-02-25
744459,2018-05-10
1729134,2018-08-22
1227572,2016-12-21
1720870,2019-07-20
131067,2019-10-07
1713837,2019-10-19
670977,2020-02-15
924965,2016-06-15
261111,2018-11-21
1373148,2019-08-28
332217,2016-02-10
695534,2016-03-01
1150993,2016-03-12
486512,2016-08-29
1572283,2017-10-16
1146124,2018-01-10
111207,2018-05-30
283982,2018-05-30
2005389,2018-05-31
1355146,2018-07-12
962529,2018-08-25
1782301,2019-08-10
1929743,2016-05-16
1483567,2016-06-16
1288611,2019-02-19
1097591,2016-07-14
790593,2016-09-09
878831,2017-06-05
23267,2017-10-26
1832998,2018-02-07
1022337,2018-09-15
1935843,2018-10-02
49776,2018-10-11
1206473,2018-11-17
878682,2016-11-09
613639,2018-11-21
1263184,2020-02-22
1650783,2016-01-18
1230034,2016-07-04
1491533,2017-02-23
1239772,2017-05-12
1892265,2017-05-15
420996,2019-02-06
646248,2020-05-18
1831518,2016-02-27
1196380,2016-11-02
1730966,2017-12-15
1241747,2018-03-03
355632,2018-10-26
1545230,2016-12-10
249269,2018-05-10
1006445,2018-08-10
1996029,2018-08-18
1365090,2018-12-06
1874014,2019-01-21
1359325,2019-11-08
1956404,2017-05-31
1231860,2017-09-30
1648699,2018-02-21
1918030,2018-05-21
1292710,2018-06-22
1885398,2018-11-14
55066,2019-10-10
1705258,2020-02-15
814898,2020-02-20
1501383,2016-01-06
1621832,2017-02-20
1877054,2017-06-07
559822,2017-09-15
304600,2018-07-20
1591779,2018-12-01
963780,2016-03-09
962575,2018-09-05
929820,2018-10-18
227898,2016-05-20
1523982,2017-05-20
2021353,2018-06-02
525739,2019-05-16
501912,2016-08-16
1722330,2017-02-16
1987493,2017-10-05
317235,2017-11-22
2030035,2018-01-05
1515177,2018-11-10
1229112,2018-11-27
42408,2019-09-23
304669,2020-02-25
793573,2016-01-02
1716565,2016-02-12
1792062,2018-08-08
551501,2019-01-02
1107312,2019-02-26
1515615,2019-09-10
1902278,2019-10-02
1977775,2019-12-21
165336,2020-02-01
466363,2017-01-05
1190907,2017-06-03
1611553,2016-09-01
386552,2016-11-24
1847047,2017-12-29
1967496,2018-01-10
